,Date,GDP,State
0,1997-01-01,5372.3,LAFININSRGSP
1,1998-01-01,5793.6,LAFININSRGSP
2,1999-01-01,6205.9,LAFININSRGSP
3,2000-01-01,6654.8,LAFININSRGSP
4,2001-01-01,6280.7,LAFININSRGSP
5,2002-01-01,6727.8,LAFININSRGSP
6,2003-01-01,6589.0,LAFININSRGSP
7,2004-01-01,6548.1,LAFININSRGSP
8,2005-01-01,7094.0,LAFININSRGSP
9,2006-01-01,6887.1,LAFININSRGSP
10,2007-01-01,6895.2,LAFININSRGSP
11,2008-01-01,6944.0,LAFININSRGSP
12,2009-01-01,7644.8,LAFININSRGSP
13,2010-01-01,7507.6,LAFININSRGSP
14,2011-01-01,7674.7,LAFININSRGSP
15,2012-01-01,7304.8,LAFININSRGSP
16,2013-01-01,6533.6,LAFININSRGSP
17,2014-01-01,7585.4,LAFININSRGSP
18,2015-01-01,8277.8,LAFININSRGSP
19,2016-01-01,8802.9,LAFININSRGSP
20,2017-01-01,9028.6,LAFININSRGSP
21,2018-01-01,9290.6,LAFININSRGSP
22,2019-01-01,9051.8,LAFININSRGSP
23,2020-01-01,9427.9,LAFININSRGSP
24,2021-01-01,9893.8,LAFININSRGSP
25,2022-01-01,9673.7,LAFININSRGSP
0,1997-01-01,22532.1,CTFININSRGSP
1,1998-01-01,25198.5,CTFININSRGSP
2,1999-01-01,25549.4,CTFININSRGSP
3,2000-01-01,32410.8,CTFININSRGSP
4,2001-01-01,32935.5,CTFININSRGSP
5,2002-01-01,29414.9,CTFININSRGSP
6,2003-01-01,29320.9,CTFININSRGSP
7,2004-01-01,33306.7,CTFININSRGSP
8,2005-01-01,33701.4,CTFININSRGSP
9,2006-01-01,36504.8,CTFININSRGSP
10,2007-01-01,39390.8,CTFININSRGSP
11,2008-01-01,32229.9,CTFININSRGSP
12,2009-01-01,39546.2,CTFININSRGSP
13,2010-01-01,36559.1,CTFININSRGSP
14,2011-01-01,32694.3,CTFININSRGSP
15,2012-01-01,33721.7,CTFININSRGSP
16,2013-01-01,29015.3,CTFININSRGSP
17,2014-01-01,29022.7,CTFININSRGSP
18,2015-01-01,33254.9,CTFININSRGSP
19,2016-01-01,35293.7,CTFININSRGSP
20,2017-01-01,38489.6,CTFININSRGSP
21,2018-01-01,35061.2,CTFININSRGSP
22,2019-01-01,34798.7,CTFININSRGSP
23,2020-01-01,31017.0,CTFININSRGSP
24,2021-01-01,32516.1,CTFININSRGSP
25,2022-01-01,33979.1,CTFININSRGSP
0,1997-01-01,9210.9,DEFININSRGSP
1,1998-01-01,11204.6,DEFININSRGSP
2,1999-01-01,13180.1,DEFININSRGSP
3,2000-01-01,14413.3,DEFININSRGSP
4,2001-01-01,14925.1,DEFININSRGSP
5,2002-01-01,14232.6,DEFININSRGSP
6,2003-01-01,14419.9,DEFININSRGSP
7,2004-01-01,14888.5,DEFININSRGSP
8,2005-01-01,15292.0,DEFININSRGSP
9,2006-01-01,15990.5,DEFININSRGSP
10,2007-01-01,15757.7,DEFININSRGSP
11,2008-01-01,12271.6,DEFININSRGSP
12,2009-01-01,17400.1,DEFININSRGSP
13,2010-01-01,16719.5,DEFININSRGSP
14,2011-01-01,17443.3,DEFININSRGSP
15,2012-01-01,17164.0,DEFININSRGSP
16,2013-01-01,15063.2,DEFININSRGSP
17,2014-01-01,19511.4,DEFININSRGSP
18,2015-01-01,20444.5,DEFININSRGSP
19,2016-01-01,17572.6,DEFININSRGSP
20,2017-01-01,14918.5,DEFININSRGSP
21,2018-01-01,13392.6,DEFININSRGSP
22,2019-01-01,14736.4,DEFININSRGSP
23,2020-01-01,14359.3,DEFININSRGSP
24,2021-01-01,14529.0,DEFININSRGSP
25,2022-01-01,15076.9,DEFININSRGSP
0,1997-01-01,24457.0,OHFININSRGSP
1,1998-01-01,27052.3,OHFININSRGSP
2,1999-01-01,30271.0,OHFININSRGSP
3,2000-01-01,33228.6,OHFININSRGSP
4,2001-01-01,32773.0,OHFININSRGSP
5,2002-01-01,35845.9,OHFININSRGSP
6,2003-01-01,35659.6,OHFININSRGSP
7,2004-01-01,36949.2,OHFININSRGSP
8,2005-01-01,41820.7,OHFININSRGSP
9,2006-01-01,41335.6,OHFININSRGSP
10,2007-01-01,39994.3,OHFININSRGSP
11,2008-01-01,37762.1,OHFININSRGSP
12,2009-01-01,42633.8,OHFININSRGSP
13,2010-01-01,39649.2,OHFININSRGSP
14,2011-01-01,40361.3,OHFININSRGSP
15,2012-01-01,41742.1,OHFININSRGSP
16,2013-01-01,41701.8,OHFININSRGSP
17,2014-01-01,46314.9,OHFININSRGSP
18,2015-01-01,48504.8,OHFININSRGSP
19,2016-01-01,49524.1,OHFININSRGSP
20,2017-01-01,50538.5,OHFININSRGSP
21,2018-01-01,50432.3,OHFININSRGSP
22,2019-01-01,57573.7,OHFININSRGSP
23,2020-01-01,57983.2,OHFININSRGSP
24,2021-01-01,67299.7,OHFININSRGSP
25,2022-01-01,71410.7,OHFININSRGSP
0,1997-01-01,2940.8,MSFININSRGSP
1,1998-01-01,3294.4,MSFININSRGSP
2,1999-01-01,3639.9,MSFININSRGSP
3,2000-01-01,3825.0,MSFININSRGSP
4,2001-01-01,3687.4,MSFININSRGSP
5,2002-01-01,3898.8,MSFININSRGSP
6,2003-01-01,3881.4,MSFININSRGSP
7,2004-01-01,3730.1,MSFININSRGSP
8,2005-01-01,3991.8,MSFININSRGSP
9,2006-01-01,3951.3,MSFININSRGSP
10,2007-01-01,3931.7,MSFININSRGSP
11,2008-01-01,3994.1,MSFININSRGSP
12,2009-01-01,4457.0,MSFININSRGSP
13,2010-01-01,4197.8,MSFININSRGSP
14,2011-01-01,4351.0,MSFININSRGSP
15,2012-01-01,4351.0,MSFININSRGSP
16,2013-01-01,4198.8,MSFININSRGSP
17,2014-01-01,4580.9,MSFININSRGSP
18,2015-01-01,4645.8,MSFININSRGSP
19,2016-01-01,4776.6,MSFININSRGSP
20,2017-01-01,4180.3,MSFININSRGSP
21,2018-01-01,4163.9,MSFININSRGSP
22,2019-01-01,4133.6,MSFININSRGSP
23,2020-01-01,4501.5,MSFININSRGSP
24,2021-01-01,4821.4,MSFININSRGSP
25,2022-01-01,4766.1,MSFININSRGSP
0,1997-01-01,10181.2,AZFININSRGSP
1,1998-01-01,11821.9,AZFININSRGSP
2,1999-01-01,13451.4,AZFININSRGSP
3,2000-01-01,13929.9,AZFININSRGSP
4,2001-01-01,14857.9,AZFININSRGSP
5,2002-01-01,15025.9,AZFININSRGSP
6,2003-01-01,15849.2,AZFININSRGSP
7,2004-01-01,16886.3,AZFININSRGSP
8,2005-01-01,18318.0,AZFININSRGSP
9,2006-01-01,14487.8,AZFININSRGSP
10,2007-01-01,14369.9,AZFININSRGSP
11,2008-01-01,12908.1,AZFININSRGSP
12,2009-01-01,14160.8,AZFININSRGSP
13,2010-01-01,14438.4,AZFININSRGSP
14,2011-01-01,15946.4,AZFININSRGSP
15,2012-01-01,18295.3,AZFININSRGSP
16,2013-01-01,17865.3,AZFININSRGSP
17,2014-01-01,17456.2,AZFININSRGSP
18,2015-01-01,18792.9,AZFININSRGSP
19,2016-01-01,18760.0,AZFININSRGSP
20,2017-01-01,18734.2,AZFININSRGSP
21,2018-01-01,19544.8,AZFININSRGSP
22,2019-01-01,20109.3,AZFININSRGSP
23,2020-01-01,22986.4,AZFININSRGSP
24,2021-01-01,24284.0,AZFININSRGSP
25,2022-01-01,24352.1,AZFININSRGSP
0,1997-01-01,55597.7,CAFININSRGSP
1,1998-01-01,64867.1,CAFININSRGSP
2,1999-01-01,70776.2,CAFININSRGSP
3,2000-01-01,77778.4,CAFININSRGSP
4,2001-01-01,91549.5,CAFININSRGSP
5,2002-01-01,95408.1,CAFININSRGSP
6,2003-01-01,98798.8,CAFININSRGSP
7,2004-01-01,92950.2,CAFININSRGSP
8,2005-01-01,99853.2,CAFININSRGSP
9,2006-01-01,105849.2,CAFININSRGSP
10,2007-01-01,98323.7,CAFININSRGSP
11,2008-01-01,82832.3,CAFININSRGSP
12,2009-01-01,107564.1,CAFININSRGSP
13,2010-01-01,101557.9,CAFININSRGSP
14,2011-01-01,103498.2,CAFININSRGSP
15,2012-01-01,111917.0,CAFININSRGSP
16,2013-01-01,107974.0,CAFININSRGSP
17,2014-01-01,109372.2,CAFININSRGSP
18,2015-01-01,110373.8,CAFININSRGSP
19,2016-01-01,107534.9,CAFININSRGSP
20,2017-01-01,108319.9,CAFININSRGSP
21,2018-01-01,108573.3,CAFININSRGSP
22,2019-01-01,110074.7,CAFININSRGSP
