,Date,GDP,State
25,2022-01-01,93334.1,TXRETAILRGSP
0,1997-01-01,1987.1,DERETAILRGSP
1,1998-01-01,2205.1,DERETAILRGSP
2,1999-01-01,2332.4,DERETAILRGSP
3,2000-01-01,2380.4,DERETAILRGSP
4,2001-01-01,2268.8,DERETAILRGSP
5,2002-01-01,2431.6,DERETAILRGSP
6,2003-01-01,2609.1,DERETAILRGSP
7,2004-01-01,2740.5,DERETAILRGSP
8,2005-01-01,2789.7,DERETAILRGSP
9,2006-01-01,2796.3,DERETAILRGSP
10,2007-01-01,2721.2,DERETAILRGSP
11,2008-01-01,2570.2,DERETAILRGSP
12,2009-01-01,2461.3,DERETAILRGSP
13,2010-01-01,2488.8,DERETAILRGSP
14,2011-01-01,2488.2,DERETAILRGSP
15,2012-01-01,2479.5,DERETAILRGSP
16,2013-01-01,2533.5,DERETAILRGSP
17,2014-01-01,2517.3,DERETAILRGSP
18,2015-01-01,2548.0,DERETAILRGSP
19,2016-01-01,2635.9,DERETAILRGSP
20,2017-01-01,2684.7,DERETAILRGSP
21,2018-01-01,2746.7,DERETAILRGSP
22,2019-01-01,2774.0,DERETAILRGSP
23,2020-01-01,2625.2,DERETAILRGSP
24,2021-01-01,2734.1,DERETAILRGSP
25,2022-01-01,2706.8,DERETAILRGSP
0,1997-01-01,12453.2,AZRETAILRGSP
1,1998-01-01,13995.7,AZRETAILRGSP
2,1999-01-01,14725.9,AZRETAILRGSP
3,2000-01-01,15692.6,AZRETAILRGSP
4,2001-01-01,16450.7,AZRETAILRGSP
5,2002-01-01,17303.5,AZRETAILRGSP
6,2003-01-01,18598.6,AZRETAILRGSP
7,2004-01-01,19608.1,AZRETAILRGSP
8,2005-01-01,21671.2,AZRETAILRGSP
9,2006-01-01,23228.9,AZRETAILRGSP
10,2007-01-01,22849.9,AZRETAILRGSP
11,2008-01-01,20890.4,AZRETAILRGSP
12,2009-01-01,18926.3,AZRETAILRGSP
13,2010-01-01,19232.2,AZRETAILRGSP
14,2011-01-01,20290.5,AZRETAILRGSP
15,2012-01-01,20235.2,AZRETAILRGSP
16,2013-01-01,20116.1,AZRETAILRGSP
17,2014-01-01,21118.7,AZRETAILRGSP
18,2015-01-01,21432.1,AZRETAILRGSP
19,2016-01-01,22286.2,AZRETAILRGSP
20,2017-01-01,22769.5,AZRETAILRGSP
21,2018-01-01,23241.1,AZRETAILRGSP
22,2019-01-01,23931.0,AZRETAILRGSP
23,2020-01-01,24243.3,AZRETAILRGSP
24,2021-01-01,25085.1,AZRETAILRGSP
25,2022-01-01,24997.5,AZRETAILRGSP
0,1997-01-01,92740.0,CARETAILRGSP
1,1998-01-01,102209.0,CARETAILRGSP
2,1999-01-01,108042.0,CARETAILRGSP
3,2000-01-01,114645.2,CARETAILRGSP
4,2001-01-01,118726.8,CARETAILRGSP
5,2002-01-01,124852.9,CARETAILRGSP
6,2003-01-01,131830.5,CARETAILRGSP
7,2004-01-01,137364.6,CARETAILRGSP
8,2005-01-01,141439.6,CARETAILRGSP
9,2006-01-01,143766.9,CARETAILRGSP
10,2007-01-01,135766.3,CARETAILRGSP
11,2008-01-01,125198.9,CARETAILRGSP
12,2009-01-01,116585.1,CARETAILRGSP
13,2010-01-01,120497.4,CARETAILRGSP
14,2011-01-01,120407.6,CARETAILRGSP
15,2012-01-01,122471.0,CARETAILRGSP
16,2013-01-01,128052.0,CARETAILRGSP
17,2014-01-01,130214.3,CARETAILRGSP
18,2015-01-01,135243.5,CARETAILRGSP
19,2016-01-01,137284.8,CARETAILRGSP
20,2017-01-01,142098.3,CARETAILRGSP
21,2018-01-01,146295.4,CARETAILRGSP
22,2019-01-01,147696.4,CARETAILRGSP
23,2020-01-01,141811.0,CARETAILRGSP
24,2021-01-01,143121.9,CARETAILRGSP
25,2022-01-01,135290.5,CARETAILRGSP
0,1997-01-01,10708.2,CORETAILRGSP
1,1998-01-01,11930.9,CORETAILRGSP
2,1999-01-01,12640.1,CORETAILRGSP
3,2000-01-01,13217.3,CORETAILRGSP
4,2001-01-01,14048.0,CORETAILRGSP
5,2002-01-01,14533.2,CORETAILRGSP
6,2003-01-01,14835.3,CORETAILRGSP
7,2004-01-01,15091.9,CORETAILRGSP
8,2005-01-01,15574.8,CORETAILRGSP
9,2006-01-01,15630.4,CORETAILRGSP
10,2007-01-01,15566.7,CORETAILRGSP
11,2008-01-01,15145.6,CORETAILRGSP
12,2009-01-01,14496.7,CORETAILRGSP
13,2010-01-01,14791.5,CORETAILRGSP
14,2011-01-01,14631.7,CORETAILRGSP
15,2012-01-01,14834.2,CORETAILRGSP
16,2013-01-01,15225.5,CORETAILRGSP
17,2014-01-01,15748.8,CORETAILRGSP
18,2015-01-01,16594.3,CORETAILRGSP
19,2016-01-01,17571.5,CORETAILRGSP
20,2017-01-01,18315.5,CORETAILRGSP
21,2018-01-01,19036.6,CORETAILRGSP
22,2019-01-01,19743.2,CORETAILRGSP
23,2020-01-01,19631.7,CORETAILRGSP
24,2021-01-01,19912.3,CORETAILRGSP
25,2022-01-01,19411.5,CORETAILRGSP
0,1997-01-01,5956.7,MSRETAILRGSP
1,1998-01-01,6795.5,MSRETAILRGSP
2,1999-01-01,6896.3,MSRETAILRGSP
3,2000-01-01,6740.0,MSRETAILRGSP
4,2001-01-01,6961.8,MSRETAILRGSP
5,2002-01-01,7269.2,MSRETAILRGSP
6,2003-01-01,7779.4,MSRETAILRGSP
7,2004-01-01,7865.5,MSRETAILRGSP
8,2005-01-01,8150.6,MSRETAILRGSP
9,2006-01-01,8630.1,MSRETAILRGSP
10,2007-01-01,8087.6,MSRETAILRGSP
11,2008-01-01,7885.3,MSRETAILRGSP
12,2009-01-01,7588.9,MSRETAILRGSP
13,2010-01-01,7770.6,MSRETAILRGSP
14,2011-01-01,7765.5,MSRETAILRGSP
15,2012-01-01,7765.5,MSRETAILRGSP
16,2013-01-01,7835.2,MSRETAILRGSP
17,2014-01-01,7922.8,MSRETAILRGSP
18,2015-01-01,7944.4,MSRETAILRGSP
19,2016-01-01,8358.2,MSRETAILRGSP
20,2017-01-01,8457.0,MSRETAILRGSP
21,2018-01-01,8441.8,MSRETAILRGSP
22,2019-01-01,8535.4,MSRETAILRGSP
23,2020-01-01,8456.3,MSRETAILRGSP
24,2021-01-01,8663.7,MSRETAILRGSP
25,2022-01-01,8513.5,MSRETAILRGSP
0,1997-01-01,7023.6,IARETAILRGSP
1,1998-01-01,7541.7,IARETAILRGSP
2,1999-01-01,7665.2,IARETAILRGSP
3,2000-01-01,7807.4,IARETAILRGSP
4,2001-01-01,8068.7,IARETAILRGSP
5,2002-01-01,8352.8,IARETAILRGSP
6,2003-01-01,8640.7,IARETAILRGSP
7,2004-01-01,8626.0,IARETAILRGSP
8,2005-01-01,8568.4,IARETAILRGSP
9,2006-01-01,8455.7,IARETAILRGSP
10,2007-01-01,8236.7,IARETAILRGSP
11,2008-01-01,8418.6,IARETAILRGSP
12,2009-01-01,8455.6,IARETAILRGSP
13,2010-01-01,8531.6,IARETAILRGSP
14,2011-01-01,8540.9,IARETAILRGSP
15,2012-01-01,8646.6,IARETAILRGSP
16,2013-01-01,8551.4,IARETAILRGSP
17,2014-01-01,8475.2,IARETAILRGSP
18,2015-01-01,8779.9,IARETAILRGSP
19,2016-01-01,9236.8,IARETAILRGSP
20,2017-01-01,9432.6,IARETAILRGSP
21,2018-01-01,9503.8,IARETAILRGSP
22,2019-01-01,9656.0,IARETAILRGSP
23,2020-01-01,9549.9,IARETAILRGSP
24,2021-01-01,9448.0,IARETAILRGSP
25,2022-01-01,9145.2,IARETAILRGSP
0,1997-01-01,9774.4,SCRETAILRGSP
1,1998-01-01,10833.1,SCRETAILRGSP
2,1999-01-01,11306.7,SCRETAILRGSP
3,2000-01-01,11398.8,SCRETAILRGSP
4,2001-01-01,11637.3,SCRETAILRGSP
5,2002-01-01,11923.6,SCRETAILRGSP
6,2003-01-01,12752.0,SCRETAILRGSP
7,2004-01-01,13094.4,SCRETAILRGSP
8,2005-01-01,13509.1,SCRETAILRGSP
9,2006-01-01,13682.2,SCRETAILRGSP
10,2007-01-01,13438.8,SCRETAILRGSP
11,2008-01-01,12899.8,SCRETAILRGSP
12,2009-01-01,12253.2,SCRETAILRGSP
13,2010-01-01,12303.6,SCRETAILRGSP
14,2011-01-01,12301.9,SCRETAILRGSP
15,2012-01-01,12272.1,SCRETAILRGSP
16,2013-01-01,12759.3,SCRETAILRGSP
17,2014-01-01,13107.7,SCRETAILRGSP
18,2015-01-01,13358.4,SCRETAILRGSP
19,2016-01-01,13859.5,SCRETAILRGSP
20,2017-01-01,14276.3,SCRETAILRGSP
21,2018-01-01,14738.6,SCRETAILRGSP
22,2019-01-01,15569.3,SCRETAILRGSP
23,2020-01-01,15439.6,SCRETAILRGSP
24,2021-01-01,15788.3,SCRETAILRGSP
25,2022-01-01,15439.9,SCRETAILRGSP
0,1997-01-01,8304.9,KYRETAILRGSP
1,1998-01-01,9095.4,KYRETAILRGSP
2,1999-01-01,9326.1,KYRETAILRGSP
3,2000-01-01,9584.0,KYRETAILRGSP
4,2001-01-01,9677.9,KYRETAILRGSP
5,2002-01-01,10216.7,KYRETAILRGSP
6,2003-01-01,10745.3,KYRETAILRGSP
7,2004-01-01,10674.4,KYRETAILRGSP
8,2005-01-01,11045.8,KYRETAILRGSP
9,2006-01-01,10981.6,KYRETAILRGSP
10,2007-01-01,10632.0,KYRETAILRGSP
11,2008-01-01,10434.4,KYRETAILRGSP
12,2009-01-01,10104.3,KYRETAILRGSP
13,2010-01-01,10367.7,KYRETAILRGSP
14,2011-01-01,10308.5,KYRETAILRGSP
15,2012-01-01,10293.5,KYRETAILRGSP
16,2013-01-01,10233.6,KYRETAILRGSP
17,2014-01-01,10199.8,KYRETAILRGSP
18,2015-01-01,10675.7,KYRETAILRGSP
19,2016-01-01,11283.0,KYRETAILRGSP
20,2017-01-01,11562.1,KYRETAILRGSP
21,2018-01-01,11747.7,KYRETAILRGSP
22,2019-01-01,12081.8,KYRETAILRGSP
23,2020-01-01,11938.3,KYRETAILRGSP
24,2021-01-01,12021.5,KYRETAILRGSP
25,2022-01-01,11723.8,KYRETAILRGSP
0,1997-01-01,20299.8,GARETAILRGSP
1,1998-01-01,22777.8,GARETAILRGSP
2,1999-01-01,24053.3,GARETAILRGSP
3,2000-01-01,24793.0,GARETAILRGSP
4,2001-01-01,25551.0,GARETAILRGSP
5,2002-01-01,26284.0,GARETAILRGSP
6,2003-01-01,27249.1,GARETAILRGSP
7,2004-01-01,26818.5,GARETAILRGSP
8,2005-01-01,28003.3,GARETAILRGSP
9,2006-01-01,29193.9,GARETAILRGSP
10,2007-01-01,27965.4,GARETAILRGSP
11,2008-01-01,26994.3,GARETAILRGSP
12,2009-01-01,25084.9,GARETAILRGSP
13,2010-01-01,25231.2,GARETAILRGSP
14,2011-01-01,25312.6,GARETAILRGSP
15,2012-01-01,25493.9,GARETAILRGSP
16,2013-01-01,26224.4,GARETAILRGSP
17,2014-01-01,26791.3,GARETAILRGSP
18,2015-01-01,28252.3,GARETAILRGSP
19,2016-01-01,29414.0,GARETAILRGSP
20,2017-01-01,30355.0,GARETAILRGSP
21,2018-01-01,31408.8,GARETAILRGSP
22,2019-01-01,32130.2,GARETAILRGSP
23,2020-01-01,31390.8,GARETAILRGSP
24,2021-01-01,32646.9,GARETAILRGSP
25,2022-01-01,31846.5,GARETAILRGSP
0,1997-01-01,13079.8,MORETAILRGSP
1,1998-01-01,14170.1,MORETAILRGSP
2,1999-01-01,14744.1,MORETAILRGSP
3,2000-01-01,14835.5,MORETAILRGSP
4,2001-01-01,15588.2,MORETAILRGSP
5,2002-01-01,16423.5,MORETAILRGSP
6,2003-01-01,17336.0,MORETAILRGSP
7,2004-01-01,17221.2,MORETAILRGSP
8,2005-01-01,17511.3,MORETAILRGSP
9,2006-01-01,17192.3,MORETAILRGSP
10,2007-01-01,16696.0,MORETAILRGSP
11,2008-01-01,16555.1,MORETAILRGSP
12,2009-01-01,16292.0,MORETAILRGSP
13,2010-01-01,16391.0,MORETAILRGSP
14,2011-01-01,15901.8,MORETAILRGSP
15,2012-01-01,15957.4,MORETAILRGSP
16,2013-01-01,16233.9,MORETAILRGSP
17,2014-01-01,16271.0,MORETAILRGSP
18,2015-01-01,16957.1,MORETAILRGSP
19,2016-01-01,17520.4,MORETAILRGSP
20,2017-01-01,17801.2,MORETAILRGSP
21,2018-01-01,18191.5,MORETAILRGSP
22,2019-01-01,18406.5,MORETAILRGSP
23,2020-01-01,18184.3,MORETAILRGSP
24,2021-01-01,18402.0,MORETAILRGSP
25,2022-01-01,17487.8,MORETAILRGSP
0,1997-01-01,4204.9,NERETAILRGSP
1,1998-01-01,4545.7,NERETAILRGSP
2,1999-01-01,4662.0,NERETAILRGSP
3,2000-01-01,4753.2,NERETAILRGSP
4,2001-01-01,5010.9,NERETAILRGSP
5,2002-01-01,5178.7,NERETAILRGSP
6,2003-01-01,5598.7,NERETAILRGSP
7,2004-01-01,5708.1,NERETAILRGSP
8,2005-01-01,5672.7,NERETAILRGSP
9,2006-01-01,5560.5,NERETAILRGSP
10,2007-01-01,5486.0,NERETAILRGSP
11,2008-01-01,5527.2,NERETAILRGSP
12,2009-01-01,5382.4,NERETAILRGSP
13,2010-01-01,5445.1,NERETAILRGSP
14,2011-01-01,5387.8,NERETAILRGSP
15,2012-01-01,5524.1,NERETAILRGSP
16,2013-01-01,5798.7,NERETAILRGSP
17,2014-01-01,5721.9,NERETAILRGSP
18,2015-01-01,5895.9,NERETAILRGSP
19,2016-01-01,6088.5,NERETAILRGSP
20,2017-01-01,6233.8,NERETAILRGSP
21,2018-01-01,6260.0,NERETAILRGSP
22,2019-01-01,6341.0,NERETAILRGSP
23,2020-01-01,6247.2,NERETAILRGSP
24,2021-01-01,6123.3,NERETAILRGSP
25,2022-01-01,5947.3,NERETAILRGSP
0,1997-01-01,13163.1,WIRETAILRGSP
1,1998-01-01,14365.1,WIRETAILRGSP
2,1999-01-01,15120.8,WIRETAILRGSP
3,2000-01-01,15835.1,WIRETAILRGSP
4,2001-01-01,15913.0,WIRETAILRGSP
5,2002-01-01,16703.1,WIRETAILRGSP
6,2003-01-01,17351.5,WIRETAILRGSP
7,2004-01-01,17128.7,WIRETAILRGSP
8,2005-01-01,17048.8,WIRETAILRGSP
9,2006-01-01,17034.2,WIRETAILRGSP
10,2007-01-01,16242.9,WIRETAILRGSP
11,2008-01-01,15890.8,WIRETAILRGSP
12,2009-01-01,15270.9,WIRETAILRGSP
13,2010-01-01,15179.3,WIRETAILRGSP
14,2011-01-01,15347.1,WIRETAILRGSP
15,2012-01-01,14907.9,WIRETAILRGSP
16,2013-01-01,15581.6,WIRETAILRGSP
17,2014-01-01,15775.2,WIRETAILRGSP
18,2015-01-01,16390.5,WIRETAILRGSP
19,2016-01-01,16978.2,WIRETAILRGSP
20,2017-01-01,17390.1,WIRETAILRGSP
21,2018-01-01,17886.1,WIRETAILRGSP
22,2019-01-01,18117.6,WIRETAILRGSP
23,2020-01-01,17647.7,WIRETAILRGSP
24,2021-01-01,17718.8,WIRETAILRGSP
25,2022-01-01,17096.9,WIRETAILRGSP
0,1997-01-01,5226.1,ARRETAILRGSP
1,1998-01-01,5655.5,ARRETAILRGSP
2,1999-01-01,6064.4,ARRETAILRGSP
3,2000-01-01,5994.9,ARRETAILRGSP
4,2001-01-01,6242.0,ARRETAILRGSP
5,2002-01-01,6744.4,ARRETAILRGSP
6,2003-01-01,7165.9,ARRETAILRGSP
7,2004-01-01,7243.4,ARRETAILRGSP
8,2005-01-01,7644.6,ARRETAILRGSP
9,2006-01-01,7700.1,ARRETAILRGSP
10,2007-01-01,7356.4,ARRETAILRGSP
11,2008-01-01,7435.9,ARRETAILRGSP
12,2009-01-01,7193.9,ARRETAILRGSP
13,2010-01-01,7492.8,ARRETAILRGSP
14,2011-01-01,7400.9,ARRETAILRGSP
15,2012-01-01,7490.3,ARRETAILRGSP
16,2013-01-01,7666.3,ARRETAILRGSP
17,2014-01-01,7804.6,ARRETAILRGSP
18,2015-01-01,7983.5,ARRETAILRGSP
19,2016-01-01,8400.7,ARRETAILRGSP
20,2017-01-01,8457.8,ARRETAILRGSP
21,2018-01-01,8578.4,ARRETAILRGSP
22,2019-01-01,8657.7,ARRETAILRGSP
23,2020-01-01,8771.8,ARRETAILRGSP
24,2021-01-01,9053.3,ARRETAILRGSP
25,2022-01-01,8829.1,ARRETAILRGSP
0,1997-01-01,19086.6,NCRETAILRGSP
1,1998-01-01,21058.6,NCRETAILRGSP
2,1999-01-01,21847.6,NCRETAILRGSP
3,2000-01-01,22022.0,NCRETAILRGSP
4,2001-01-01,21664.6,NCRETAILRGSP
5,2002-01-01,22221.8,NCRETAILRGSP
6,2003-01-01,23235.8,NCRETAILRGSP
7,2004-01-01,23472.6,NCRETAILRGSP
8,2005-01-01,24382.4,NCRETAILRGSP
9,2006-01-01,24696.3,NCRETAILRGSP
10,2007-01-01,24474.9,NCRETAILRGSP
11,2008-01-01,24018.0,NCRETAILRGSP
12,2009-01-01,22415.6,NCRETAILRGSP
13,2010-01-01,23026.9,NCRETAILRGSP
14,2011-01-01,22250.1,NCRETAILRGSP
15,2012-01-01,22528.7,NCRETAILRGSP
16,2013-01-01,23385.0,NCRETAILRGSP
17,2014-01-01,24134.2,NCRETAILRGSP
18,2015-01-01,25105.3,NCRETAILRGSP
19,2016-01-01,26632.4,NCRETAILRGSP
20,2017-01-01,27411.6,NCRETAILRGSP
21,2018-01-01,28355.3,NCRETAILRGSP
