,Date,GDP,State
0,1997-01-01,3498.5,HIHLTHSOCASSRGSP
1,1998-01-01,3288.3,HIHLTHSOCASSRGSP
2,1999-01-01,3317.7,HIHLTHSOCASSRGSP
3,2000-01-01,3440.5,HIHLTHSOCASSRGSP
4,2001-01-01,3502.0,HIHLTHSOCASSRGSP
5,2002-01-01,3560.4,HIHLTHSOCASSRGSP
6,2003-01-01,3721.9,HIHLTHSOCASSRGSP
7,2004-01-01,3892.6,HIHLTHSOCASSRGSP
8,2005-01-01,4052.6,HIHLTHSOCASSRGSP
9,2006-01-01,4165.1,HIHLTHSOCASSRGSP
10,2007-01-01,4177.8,HIHLTHSOCASSRGSP
11,2008-01-01,4462.3,HIHLTHSOCASSRGSP
12,2009-01-01,4564.3,HIHLTHSOCASSRGSP
13,2010-01-01,4560.3,HIHLTHSOCASSRGSP
14,2011-01-01,4664.7,HIHLTHSOCASSRGSP
15,2012-01-01,4705.8,HIHLTHSOCASSRGSP
16,2013-01-01,4850.3,HIHLTHSOCASSRGSP
17,2014-01-01,4966.2,HIHLTHSOCASSRGSP
18,2015-01-01,5226.8,HIHLTHSOCASSRGSP
19,2016-01-01,5367.3,HIHLTHSOCASSRGSP
20,2017-01-01,5561.2,HIHLTHSOCASSRGSP
21,2018-01-01,5754.1,HIHLTHSOCASSRGSP
22,2019-01-01,5963.0,HIHLTHSOCASSRGSP
23,2020-01-01,5951.3,HIHLTHSOCASSRGSP
24,2021-01-01,6099.4,HIHLTHSOCASSRGSP
25,2022-01-01,6160.0,HIHLTHSOCASSRGSP
0,1997-01-01,14288.0,CTHLTHSOCASSRGSP
1,1998-01-01,13908.0,CTHLTHSOCASSRGSP
2,1999-01-01,14314.9,CTHLTHSOCASSRGSP
3,2000-01-01,14856.9,CTHLTHSOCASSRGSP
4,2001-01-01,15184.6,CTHLTHSOCASSRGSP
5,2002-01-01,15710.7,CTHLTHSOCASSRGSP
6,2003-01-01,16059.1,CTHLTHSOCASSRGSP
7,2004-01-01,16533.5,CTHLTHSOCASSRGSP
8,2005-01-01,16797.2,CTHLTHSOCASSRGSP
9,2006-01-01,17328.0,CTHLTHSOCASSRGSP
10,2007-01-01,17421.9,CTHLTHSOCASSRGSP
11,2008-01-01,18634.8,CTHLTHSOCASSRGSP
12,2009-01-01,18851.3,CTHLTHSOCASSRGSP
13,2010-01-01,18917.3,CTHLTHSOCASSRGSP
14,2011-01-01,19054.4,CTHLTHSOCASSRGSP
15,2012-01-01,19494.5,CTHLTHSOCASSRGSP
16,2013-01-01,19516.8,CTHLTHSOCASSRGSP
17,2014-01-01,19739.0,CTHLTHSOCASSRGSP
18,2015-01-01,19723.4,CTHLTHSOCASSRGSP
19,2016-01-01,19861.4,CTHLTHSOCASSRGSP
20,2017-01-01,19977.0,CTHLTHSOCASSRGSP
21,2018-01-01,20382.5,CTHLTHSOCASSRGSP
22,2019-01-01,20837.5,CTHLTHSOCASSRGSP
23,2020-01-01,20410.8,CTHLTHSOCASSRGSP
24,2021-01-01,21055.4,CTHLTHSOCASSRGSP
25,2022-01-01,22041.5,CTHLTHSOCASSRGSP
0,1997-01-01,15315.8,MNHLTHSOCASSRGSP
1,1998-01-01,15870.6,MNHLTHSOCASSRGSP
2,1999-01-01,16831.4,MNHLTHSOCASSRGSP
3,2000-01-01,17966.8,MNHLTHSOCASSRGSP
4,2001-01-01,18261.5,MNHLTHSOCASSRGSP
